text	label
Die Verhandlungen zogen sich in die Länge, mit Ausreden, damit wir uns berühren konnten, während dein unwissender Vater nicht aufpasste.	achtsam
Nachts haben wir verschlüsselt kommuniziert und uns unsere eigenen Welten ausgemalt.	begeistert
Du hast von den türkis- und orangefarbenen Doppelsonnenuntergänge von Je-Haran Prime erzählt, die kein Mensch je gesehen hat oder sehen würde.	begeistert
Ich murmelte, ich sei mit dem Mountainbike unterwegs gewesen, und du sagtest, ich sei wahnsinnig, einen Hang hinunterzufahren, ohne Schutz vor dem grellem Licht, was für mich den größten Reiz ausmachte.	gelassen
Dein Lachen war wie ein Sonnenstrahl im Regen im Sommer.	bewundernd
Wir wollten mehr als nur Unterhaltungen, wir wollten, dass die Gesetze über die Beziehungen zwischen den Spezies geändert werden.	bereit
Ein Tanz war eine Sache, war eine soziale Sache.	neutral
Aber es sollte nie über den Tanz hinausgehen.	traurig
Wir träumten davon, dass es in meinem Volk kein Karriereende und in deinem Volk keine Todesstrafe geben würde.	betrübt
"Wir werden die Gesetze ändern, Liebes, wir werden zusammen sein."	vertrauend
Der Tag, an dem wir der Versuchung nicht widerstehen konnten, uns wieder mehr als nur die Hände reichten, war der Tag, an dem dein Vater uns gefunden hat.	erschrocken
Der Tag, an dem du dein Gesuch um eine Gesetzesänderung gestellt hast.	nachdenklich
Beides war im Nachhinein unvermeidlich.	akzeptierend
Als dein Vater in die von dir gemieteten Räume des Konsulats einbrach und die Tür wie eine Wolke am blauen Himmel in Besitz nahm, erhellte der Tod deine Augen.	besorgt
Es ging schnell.	erschrocken
Deine Krallen waren nicht ummantelt, und deinen Händen wuchsen Reißzähne, und ich wandte mich ab, als du zuschlugst.	traurig
Dann kamst du zurück zu mir, streiftest dir die blutigen Hände ab und lächelteste, als sei nichts geschehen, denn das Lächeln war eine Sache, die unsere Spezies gemeinsam hatte.	nachdenklich
Prinzessin Je-Haran Em-Apa, jetzt Herrscherin von Je-Haran, engster Nachbar des menschlichen Raumes, zweiunddreißig Planeten von potenziellen Freunden oder Feinden.	neutral
Vielleicht könntest du als Herrscher die Gesetze ändern, aber in dem Moment, als du Herrscher wurdest, hörte ich auf zu hoffen, die Gesetze könnten sich ändern.	betrübt
Du kamst zu mir in die Sternenflotte, ich hatte einen Seesack auf meiner Schulter.	neutral
"Meine liebe Noémie", du hast meine Hand berührt, "wir kriegen das hin."	vertrauend
"Warum bleibst du nicht?", fragtest du.	nachdenklich
"Ich habe den Pfad beschritten, du kannst mein Ehepartner werden.	froh
Ich werde nur eine Frau haben, keinen Mann, nur für dich."	bereit
Der Schmerz in deinen Augen hat mich verbrannt, weil du wusstest, dass ich nicht ja sagen würde, genauso wie du wusstest, dass du die Frage nicht hättest stellen dürfen.	traurig
Wir waren noch nicht bereit für dieses Gespräch, es gab zu viel, das wir nicht verstanden, zu viel, das wir lernen mussten.	nachdenklich
Und dein Volk lobte dich dafür, wie du zu deinem Thron gekommen warst.	neutral
Ich strich die grauen Falten neben deinen ebenholzfarbenen Augen glatt, und du drücktest deine Fingerspitzen, diese einst blutigen Fingerspitzen, auf meine Lippen.	vertrauend
Auf Wiedersehen.	traurig
Unsere Galaxien glitten in der Dunkelheit auseinander, den Funken ihrer Kollision hinterher.	traurig
Sie bewunderte die bunten Blätter und kam schließlich zu einigen Bäumen.	froh
Da hörte sie plötzlich ein lautes Zwitschern und Pfeifen.	überrascht
Die Schildkröte blieb stehen und sagte:	neugierig
„Aber wir Vögel, wir schreien doch gar nicht, wir besprechen uns.“	verärgert
Wir besprechen uns, weil wir in den Süden fliegen.	froh
„Oohhhhh, da gibt’s was zu Fressen?	neugierig
Och, nehmt ihr mich mit?	ängstlich
„Aber Schildkröte?	überrascht
„Ich tu auch alles was ihr sagt, aber nehmt mich mit!	ängstlich
Bitte, bitte, bitte!“	ängstlich
„Nein, wir nehmen dich nicht mit“,	bereit
Und nach einer Weile hatten sie Mitleid mit ihr.	traurig
„Sag Schildkröte, kannst du dich auch in einem Stock festbeißen und dich ganz, ganz festhalten?“	neugierig
sagte die Schildkröte.	neutral
„Wenn das so ist, können wir dich mitnehmen!“	froh
Und da flogen die stärksten Vögel hinunter zur Erde und nahmen einen Stock.	bereit
Die Schildkröte öffnete ihr Maul und verbiss sich darin.	bereit
„Gut festhalten und los geht’s!“	froh
Und dann flogen sie mit ihr hoch hinauf in den Himmel.	froh
Hach, es war schön.	froh
Jeder, der schon einmal geflogen ist, weiß wie schön das Fliegen ist.	froh
Sie flogen über Wiesen und Berge, Wälder und Seen.	froh
Und so zwinkerte die Schildkröte mit ihren Augen.	ängstlich
Die Schildkröte versuchte, etwas zu sagen:	ängstlich
„Hm, hm, hm!“	ängstlich
Die Schildkröte hatte ihr Maul geöffnet, den Stock losgelassen, und fiel nun geradewegs auf den Erdboden zu.	erschrocken
„Oh Mist!	ängstlich
Hilfe!	ängstlich
Hilfe!“	ängstlich
„Ach du Schreck!	ängstlich
Hilfe!	ängstlich
Hilfe!“	ängstlich
Mit letzter Not zog sie den Hals, Kopf und die Beine ein.	erschrocken
Und dann schlug sie auf dem Erdboden auf.	erschrocken
Alles tat unserer Schildkröte weh!	traurig
Aber nach einer Weile öffnete sie die Augen, streckte den Kopf, den Hals, streckte die Beine aus, fand einen Grashalm, verbiss sich darin und drehte sich zurück auf den Bauch.	vertrauend
Dann blickte sie sich um:	neugierig
Hilfe, ich will nach Hause!	ängstlich
Ist hier irgendwer?“	ängstlich
Und die Schildkröte rief und rief, aber niemand antwortete ihr, denn sie war auf einer einsamen, verlassenen Insel.	ängstlich
Voller Heimweh sprang sie kurzerhand ins weite und tiefe Meer, um nach Hause zu schwimmen.	traurig
Und sie schwamm und schwamm und schwamm und tauchte und planschte, und nach einer Weile machte es ihr im Meer so viel Spaß, dass sie ganz vergaß nach Hause zu schwimmen.	froh
Und weil sie nicht ausgestorben sind, schwimmen sie noch heute.	froh
Auf dem Bauernhof stand ein Eimer.	neugierig
Zwei Frösche kamen vorbei und waren neugierig, was da wohl im Eimer sei.	neugierig
Also sprangen sie mit einem großen Satz in den Eimer.	bereit
Da schwammen die Frösche nun in der Milch, konnten aber nicht mehr aus dem Eimer springen, da die Wände zu hoch und zu glatt waren.	ängstlich
Der Tod war ihnen sicher.	ängstlich
Der eine der beiden Frösche war verzweifelt.	ängstlich
„Wir müssen sterben“,	ängstlich
jammerte er	ängstlich
„hier kommen wir nie wieder heraus.“	ängstlich
Und er hörte mit dem Schwimmen auf, da alles ja doch keinen Sinn mehr hatte.	traurig
Der andere Frosch aber sagte sich:	bereit
„Ich gebe zu, die Sache sieht nicht gut aus.	bereit
Ich bin ein guter Schwimmer!	bereit
Ich schwimme, so lange ich kann.“	bereit
Und so stieß der Frosch kräftig mit seinen Hinterbeinen und schwamm im Eimer herum.	bereit
Immer weiter.	bereit
Er schwamm und schwamm und schwamm.	bereit
Und wenn er müde wurde, munterte er sich selbst immer wieder auf.	bereit
Tapfer schwamm er immer weiter.	bereit
Doch  irgendwann spürte er an seinen Füßen eine feste Masse.	überrascht
Ja tatsächlich – da war keine Milch mehr unter ihm, sondern eine feste Masse!	überrascht
Durch das Treten hatte der Frosch die Milch zu Butter geschlagen!	froh
Endlich  konnte er aus dem Eimer in die Freiheit springen.	froh
