text	label
Deine Augen strahlten in poliertem Ebenholz und reflektierten die billigen, regenbogenfarbenen LEDs im Saal des Konsulats.	begeistert
Ringe bedeckten schlanke Finger, keiner davon bedeutete, was sie an einer menschlichen Hand bedeuten würden.	bewundernd
Unsere Finger verfingen und verhakten sich und wir wiegten uns zu kitschiger Musik, Menschen und Je-Harana drehten sich zu uns um.	bewundernd
Die Afterparty im menschlichen Konsulat war deine Idee gewesen, eine Geste der diplomatischen Freundschaft.	neutral
Aber es war nicht Freundschaft, die deine Lippen jetzt teilte.	überrascht
Und ich, die angemessen ausgebildete und leicht betrunkene diplomatische Assistentin, die ich war, verbeugte mich vor Ihrer Majestät und verlieh Deiner Schönheit Tiefe.	bewundernd
Du hast gelächelt.	froh
Du kamst täglich mit deinem Vater in das Büro des Konsuls, und wir haben uns die Hände gereicht, ohne uns je in die Augen zu blicken.	nachdenklich
Nachts haben wir verschlüsselt kommuniziert und uns unsere eigenen Welten ausgemalt.	begeistert
Du hast von den türkis- und orangefarbenen Doppelsonnenuntergänge von Je-Haran Prime erzählt, die kein Mensch je gesehen hat oder sehen würde.	begeistert
Ich murmelte, ich sei mit dem Mountainbike unterwegs gewesen, und du sagtest, ich sei wahnsinnig, einen Hang hinunterzufahren, ohne Schutz vor dem grellem Licht, was für mich den größten Reiz ausmachte.	gelassen
Dein Lachen war wie ein Sonnenstrahl im Regen im Sommer.	bewundernd
Wir wollten mehr als nur Unterhaltungen, wir wollten, dass die Gesetze über die Beziehungen zwischen den Spezies geändert werden.	bereit
Wir träumten davon, dass es in meinem Volk kein Karriereende und in deinem Volk keine Todesstrafe geben würde.	betrübt
"Wir werden es ändern", sagtest du mir während unserer nächtlichen Gespräche.	bereit
"Wir werden die Gesetze ändern, Liebes, wir werden zusammen sein."	vertrauend
Der Tag, an dem du dein Gesuch um eine Gesetzesänderung gestellt hast.	nachdenklich
Beides war im Nachhinein unvermeidlich.	akzeptierend
Als dein Vater in die von dir gemieteten Räume des Konsulats einbrach und die Tür wie eine Wolke am blauen Himmel in Besitz nahm, erhellte der Tod deine Augen.	besorgt
Deine Krallen waren nicht ummantelt, und deinen Händen wuchsen Reißzähne, und ich wandte mich ab, als du zuschlugst.	traurig
Du warst gekleidet wie eine deiner Wachen, ein anonymer Schleier bedeckte deinen Mund – aber ich kannte deine Augen.	achtsam
Ich zog mich zurück, meine Kehle schwoll an.	traurig
"Warum bleibst du nicht?", fragtest du.	nachdenklich
"Ich habe den Pfad beschritten, du kannst mein Ehepartner werden.	froh
Ich kann dieses Gesetz ändern.	bereit
Ich werde nur eine Frau haben, keinen Mann, nur für dich."	bereit
"Nein, Ona, ich kann nicht.	betrübt
Wir hatten davon geträumt, aber wir wussten beide, dass das nicht von Dauer sein würde."	traurig
Du würdest die Menschen nicht frei auf deiner Welt herumreisen lassen, das würde sich nicht ändern, nicht sofort, nicht einmal für mich.	nachdenklich
Und dein Volk lobte dich dafür, wie du zu deinem Thron gekommen warst.	neutral
Wir könnten die Kluft schließlich überbrücken – oder einen Krieg beginnen, du und ich.	nachdenklich
Die Je-Harana waren hervorragend im Krieg.	neutral
Ich strich die grauen Falten neben deinen ebenholzfarbenen Augen glatt, und du drücktest deine Fingerspitzen, diese einst blutigen Fingerspitzen, auf meine Lippen.	vertrauend
Zumindest dieses Verständnis war da, vielleicht würde es eines Tages mehr sein.	traurig
Aber nicht mit dir, meine Liebe, nicht mit dir und mir.	akzeptierend
Unsere Galaxien glitten in der Dunkelheit auseinander, den Funken ihrer Kollision hinterher.	traurig
Es war einmal, vor langer, langer Zeit, als die Erde noch jung und die Märchen noch wahr waren, da ging eine Schildkröte im Herbst spazieren.	nachdenklich
Es war ein wunderschöner Tag, etwa so wie heute.	froh
Da hörte sie plötzlich ein lautes Zwitschern und Pfeifen.	überrascht
Die Schildkröte blieb stehen und sagte:	neugierig
„Hey ihr da oben.	verärgert
was schreit ihr denn hier so rum?“	neugierig
„Achja?	neugierig
Und was habt ihr da so Wichtiges zu besprechen?“	neugierig
Wir besprechen uns, weil wir in den Süden fliegen.	froh
Weil im Süden, da ist es schön warm und es gibt genug zu Fressen.“	froh
„Oohhhhh, da gibt’s was zu Fressen?	neugierig
Bitte, bitte, bitte?“	ängstlich
„Ich tu auch alles was ihr sagt, aber nehmt mich mit!	ängstlich
sagten die Vögel.	neutral
Aber die Schildkröte, die bat und bettelte und flehte die Vögel an, sie doch mitzunehmen.	ängstlich
Und nach einer Weile hatten sie Mitleid mit ihr.	traurig
Sie besprachen sich untereinander und hatten einen Einfall:	bereit
„Natürlich kann ich das“,	bereit
sagte die Schildkröte.	neutral
Und da flogen die stärksten Vögel hinunter zur Erde und nahmen einen Stock.	bereit
Die Schildkröte öffnete ihr Maul und verbiss sich darin.	bereit
Jeder, der schon einmal geflogen ist, weiß wie schön das Fliegen ist.	froh
Sie flogen über Wiesen und Berge, Wälder und Seen.	froh
Und so zwinkerte die Schildkröte mit ihren Augen.	ängstlich
Aber die Vögel bemerkten es gar nicht und flogen mit ihr weiter.	betrübt
Sie bewegte wild ihren Kopf hin und her und rüttelte am Stock.	ängstlich
Die Schildkröte versuchte, etwas zu sagen:	ängstlich
„Hm, hm, hm!“	ängstlich
Die Schildkröte hatte ihr Maul geöffnet, den Stock losgelassen, und fiel nun geradewegs auf den Erdboden zu.	erschrocken
Hilfe!	ängstlich
Hilfe!“	ängstlich
„Ach du Schreck!	ängstlich
Hilfe!“	ängstlich
Mit letzter Not zog sie den Hals, Kopf und die Beine ein.	erschrocken
Und dann schlug sie auf dem Erdboden auf.	erschrocken
„Aua!“	erschrocken
Alles tat unserer Schildkröte weh!	traurig
Aber nach einer Weile öffnete sie die Augen, streckte den Kopf, den Hals, streckte die Beine aus, fand einen Grashalm, verbiss sich darin und drehte sich zurück auf den Bauch.	vertrauend
rechts von sich sah sie nur Wasser und auch links von sich nichts als blaues, blaues Wasser.	ängstlich
„Wo bin ich nur?	ängstlich
Ist hier irgendwer?“	ängstlich
Und die Schildkröte rief und rief, aber niemand antwortete ihr, denn sie war auf einer einsamen, verlassenen Insel.	ängstlich
Voller Heimweh sprang sie kurzerhand ins weite und tiefe Meer, um nach Hause zu schwimmen.	traurig
Und so entstanden vor langer, langer Zeit die Wasserschildkröten.	froh
Und weil sie nicht ausgestorben sind, schwimmen sie noch heute.	froh
Auf dem Bauernhof stand ein Eimer.	neugierig
Zwei Frösche kamen vorbei und waren neugierig, was da wohl im Eimer sei.	neugierig
Also sprangen sie mit einem großen Satz in den Eimer.	bereit
Es stellte sich heraus, dass das keine so gute Idee gewesen war, denn der Eimer war halb gefüllt mit Milch.	überrascht
Da schwammen die Frösche nun in der Milch, konnten aber nicht mehr aus dem Eimer springen, da die Wände zu hoch und zu glatt waren.	ängstlich
Der Tod war ihnen sicher.	ängstlich
„Wir müssen sterben“,	ängstlich
„hier kommen wir nie wieder heraus.“	ängstlich
Und er hörte mit dem Schwimmen auf, da alles ja doch keinen Sinn mehr hatte.	traurig
Der Frosch ertrank in der Milch.	traurig
„Ich gebe zu, die Sache sieht nicht gut aus.	bereit
Aber aufgeben tue ich deshalb noch lange nicht.	bereit
Ich bin ein guter Schwimmer!	bereit
Ich schwimme, so lange ich kann.“	bereit
Er schwamm und schwamm und schwamm.	bereit
Und wenn er müde wurde, munterte er sich selbst immer wieder auf.	bereit
Tapfer schwamm er immer weiter.	bereit
Doch  irgendwann spürte er an seinen Füßen eine feste Masse.	überrascht
Durch das Treten hatte der Frosch die Milch zu Butter geschlagen!	froh
Endlich  konnte er aus dem Eimer in die Freiheit springen.	froh
