text	label
"Wir werden es ändern", sagtest du mir während unserer nächtlichen Gespräche.	bereit
Der Tag, an dem du dein Gesuch um eine Gesetzesänderung gestellt hast.	nachdenklich
Beides war im Nachhinein unvermeidlich.	akzeptierend
Als dein Vater in die von dir gemieteten Räume des Konsulats einbrach und die Tür wie eine Wolke am blauen Himmel in Besitz nahm, erhellte der Tod deine Augen.	besorgt
Es ging schnell.	erschrocken
Deine Krallen waren nicht ummantelt, und deinen Händen wuchsen Reißzähne, und ich wandte mich ab, als du zuschlugst.	traurig
Dann kamst du zurück zu mir, streiftest dir die blutigen Hände ab und lächelteste, als sei nichts geschehen, denn das Lächeln war eine Sache, die unsere Spezies gemeinsam hatte.	nachdenklich
Prinzessin Je-Haran Em-Apa, jetzt Herrscherin von Je-Haran, engster Nachbar des menschlichen Raumes, zweiunddreißig Planeten von potenziellen Freunden oder Feinden.	neutral
Vielleicht könntest du als Herrscher die Gesetze ändern, aber in dem Moment, als du Herrscher wurdest, hörte ich auf zu hoffen, die Gesetze könnten sich ändern.	betrübt
Du kamst zu mir in die Sternenflotte, ich hatte einen Seesack auf meiner Schulter.	neutral
Du warst gekleidet wie eine deiner Wachen, ein anonymer Schleier bedeckte deinen Mund – aber ich kannte deine Augen.	achtsam
"Meine liebe Noémie", du hast meine Hand berührt, "wir kriegen das hin."	vertrauend
"Warum bleibst du nicht?", fragtest du.	nachdenklich
"Ich habe den Pfad beschritten, du kannst mein Ehepartner werden.	froh
Ich kann dieses Gesetz ändern.	bereit
Ich werde nur eine Frau haben, keinen Mann, nur für dich."	bereit
Der Schmerz in deinen Augen hat mich verbrannt, weil du wusstest, dass ich nicht ja sagen würde, genauso wie du wusstest, dass du die Frage nicht hättest stellen dürfen.	traurig
"Nein, Ona, ich kann nicht.	betrübt
Wir hatten davon geträumt, aber wir wussten beide, dass das nicht von Dauer sein würde."	traurig
Wir waren noch nicht bereit für dieses Gespräch, es gab zu viel, das wir nicht verstanden, zu viel, das wir lernen mussten.	nachdenklich
Du würdest die Menschen nicht frei auf deiner Welt herumreisen lassen, das würde sich nicht ändern, nicht sofort, nicht einmal für mich.	nachdenklich
Und dein Volk lobte dich dafür, wie du zu deinem Thron gekommen warst.	neutral
Wir könnten die Kluft schließlich überbrücken – oder einen Krieg beginnen, du und ich.	nachdenklich
Die Je-Harana waren hervorragend im Krieg.	neutral
Auf Wiedersehen.	traurig
Zumindest dieses Verständnis war da, vielleicht würde es eines Tages mehr sein.	traurig
Aber nicht mit dir, meine Liebe, nicht mit dir und mir.	akzeptierend
Unsere Galaxien glitten in der Dunkelheit auseinander, den Funken ihrer Kollision hinterher.	traurig
