text	label
Als dein Vater in die von dir gemieteten Räume des Konsulats einbrach und die Tür wie eine Wolke am blauen Himmel in Besitz nahm, erhellte der Tod deine Augen.	besorgt
Es ging schnell.	erschrocken
Dann kamst du zurück zu mir, streiftest dir die blutigen Hände ab und lächelteste, als sei nichts geschehen, denn das Lächeln war eine Sache, die unsere Spezies gemeinsam hatte.	nachdenklich
Prinzessin Je-Haran Em-Apa, jetzt Herrscherin von Je-Haran, engster Nachbar des menschlichen Raumes, zweiunddreißig Planeten von potenziellen Freunden oder Feinden.	neutral
Vielleicht könntest du als Herrscher die Gesetze ändern, aber in dem Moment, als du Herrscher wurdest, hörte ich auf zu hoffen, die Gesetze könnten sich ändern.	betrübt
Du kamst zu mir in die Sternenflotte, ich hatte einen Seesack auf meiner Schulter.	neutral
Du warst gekleidet wie eine deiner Wachen, ein anonymer Schleier bedeckte deinen Mund – aber ich kannte deine Augen.	achtsam
"Meine liebe Noémie", du hast meine Hand berührt, "wir kriegen das hin."	vertrauend
Ich zog mich zurück, meine Kehle schwoll an.	traurig
"Warum bleibst du nicht?", fragtest du.	nachdenklich
Ich kann dieses Gesetz ändern.	bereit
Der Schmerz in deinen Augen hat mich verbrannt, weil du wusstest, dass ich nicht ja sagen würde, genauso wie du wusstest, dass du die Frage nicht hättest stellen dürfen.	traurig
"Nein, Ona, ich kann nicht.	betrübt
Wir hatten davon geträumt, aber wir wussten beide, dass das nicht von Dauer sein würde."	traurig
Wir waren noch nicht bereit für dieses Gespräch, es gab zu viel, das wir nicht verstanden, zu viel, das wir lernen mussten.	nachdenklich
Du würdest die Menschen nicht frei auf deiner Welt herumreisen lassen, das würde sich nicht ändern, nicht sofort, nicht einmal für mich.	nachdenklich
Und dein Volk lobte dich dafür, wie du zu deinem Thron gekommen warst.	neutral
Wir könnten die Kluft schließlich überbrücken – oder einen Krieg beginnen, du und ich.	nachdenklich
Die Je-Harana waren hervorragend im Krieg.	neutral
Auf Wiedersehen.	traurig
Zumindest dieses Verständnis war da, vielleicht würde es eines Tages mehr sein.	traurig
Aber nicht mit dir, meine Liebe, nicht mit dir und mir.	akzeptierend
Unsere Galaxien glitten in der Dunkelheit auseinander, den Funken ihrer Kollision hinterher.	traurig
Es war einmal, vor langer, langer Zeit, als die Erde noch jung und die Märchen noch wahr waren, da ging eine Schildkröte im Herbst spazieren.	nachdenklich
Es war ein wunderschöner Tag, etwa so wie heute.	froh
Sie bewunderte die bunten Blätter und kam schließlich zu einigen Bäumen.	froh
Da hörte sie plötzlich ein lautes Zwitschern und Pfeifen.	überrascht
Die Schildkröte blieb stehen und sagte:	neugierig
„Hey ihr da oben.	verärgert
was schreit ihr denn hier so rum?“	neugierig
„Aber wir Vögel, wir schreien doch gar nicht, wir besprechen uns.“	verärgert
„Achja?	neugierig
Und was habt ihr da so Wichtiges zu besprechen?“	neugierig
Wir besprechen uns, weil wir in den Süden fliegen.	froh
Weil im Süden, da ist es schön warm und es gibt genug zu Fressen.“	froh
„Oohhhhh, da gibt’s was zu Fressen?	neugierig
Och, nehmt ihr mich mit?	ängstlich
Bitte, bitte, bitte?“	ängstlich
„Aber Schildkröte?	überrascht
Bitte, bitte, bitte!“	ängstlich
„Nein, wir nehmen dich nicht mit“,	bereit
sagten die Vögel.	neutral
Aber die Schildkröte, die bat und bettelte und flehte die Vögel an, sie doch mitzunehmen.	ängstlich
Und nach einer Weile hatten sie Mitleid mit ihr.	traurig
Sie besprachen sich untereinander und hatten einen Einfall:	bereit
„Sag Schildkröte, kannst du dich auch in einem Stock festbeißen und dich ganz, ganz festhalten?“	neugierig
„Natürlich kann ich das“,	bereit
sagte die Schildkröte.	neutral
„Wenn das so ist, können wir dich mitnehmen!“	froh
Und da flogen die stärksten Vögel hinunter zur Erde und nahmen einen Stock.	bereit
Die Schildkröte öffnete ihr Maul und verbiss sich darin.	bereit
„Gut festhalten und los geht’s!“	froh
Und dann flogen sie mit ihr hoch hinauf in den Himmel.	froh
Hach, es war schön.	froh
Jeder, der schon einmal geflogen ist, weiß wie schön das Fliegen ist.	froh
Sie flogen über Wiesen und Berge, Wälder und Seen.	froh
Und so zwinkerte die Schildkröte mit ihren Augen.	ängstlich
Aber die Vögel bemerkten es gar nicht und flogen mit ihr weiter.	betrübt
Sie bewegte wild ihren Kopf hin und her und rüttelte am Stock.	ängstlich
„Hm, hm, hm!“	ängstlich
Die Schildkröte hatte ihr Maul geöffnet, den Stock losgelassen, und fiel nun geradewegs auf den Erdboden zu.	erschrocken
„Oh Mist!	ängstlich
Hilfe!	ängstlich
Hilfe!“	ängstlich
Mit letzter Not zog sie den Hals, Kopf und die Beine ein.	erschrocken
Und dann schlug sie auf dem Erdboden auf.	erschrocken
„Aua!“	erschrocken
Alles tat unserer Schildkröte weh!	traurig
Aber nach einer Weile öffnete sie die Augen, streckte den Kopf, den Hals, streckte die Beine aus, fand einen Grashalm, verbiss sich darin und drehte sich zurück auf den Bauch.	vertrauend
Dann blickte sie sich um:	neugierig
rechts von sich sah sie nur Wasser und auch links von sich nichts als blaues, blaues Wasser.	ängstlich
„Wo bin ich nur?	ängstlich
Hilfe, ich will nach Hause!	ängstlich
Ist hier irgendwer?“	ängstlich
Und die Schildkröte rief und rief, aber niemand antwortete ihr, denn sie war auf einer einsamen, verlassenen Insel.	ängstlich
Voller Heimweh sprang sie kurzerhand ins weite und tiefe Meer, um nach Hause zu schwimmen.	traurig
Und sie schwamm und schwamm und schwamm und tauchte und planschte, und nach einer Weile machte es ihr im Meer so viel Spaß, dass sie ganz vergaß nach Hause zu schwimmen.	froh
Und so entstanden vor langer, langer Zeit die Wasserschildkröten.	froh
Und weil sie nicht ausgestorben sind, schwimmen sie noch heute.	froh
Auf dem Bauernhof stand ein Eimer.	neugierig
Also sprangen sie mit einem großen Satz in den Eimer.	bereit
Es stellte sich heraus, dass das keine so gute Idee gewesen war, denn der Eimer war halb gefüllt mit Milch.	überrascht
Da schwammen die Frösche nun in der Milch, konnten aber nicht mehr aus dem Eimer springen, da die Wände zu hoch und zu glatt waren.	ängstlich
Der eine der beiden Frösche war verzweifelt.	ängstlich
„Wir müssen sterben“,	ängstlich
jammerte er	ängstlich
Und er hörte mit dem Schwimmen auf, da alles ja doch keinen Sinn mehr hatte.	traurig
Der Frosch ertrank in der Milch.	traurig
Der andere Frosch aber sagte sich:	bereit
Aber aufgeben tue ich deshalb noch lange nicht.	bereit
Ich bin ein guter Schwimmer!	bereit
Und so stieß der Frosch kräftig mit seinen Hinterbeinen und schwamm im Eimer herum.	bereit
Immer weiter.	bereit
Er schwamm und schwamm und schwamm.	bereit
Und wenn er müde wurde, munterte er sich selbst immer wieder auf.	bereit
Tapfer schwamm er immer weiter.	bereit
Doch  irgendwann spürte er an seinen Füßen eine feste Masse.	überrascht
Ja tatsächlich – da war keine Milch mehr unter ihm, sondern eine feste Masse!	überrascht
Durch das Treten hatte der Frosch die Milch zu Butter geschlagen!	froh
Endlich  konnte er aus dem Eimer in die Freiheit springen.	froh
